tau,C_mean,C_var
1.472790687251893660e+00,5.978623913669569440e-02,0.000000000000000000e+00
1.477267254690349363e+00,5.970980234121790048e-02,0.000000000000000000e+00
1.481743822128805066e+00,5.963302260424270529e-02,0.000000000000000000e+00
1.486220389567260547e+00,5.962796895148790577e-02,4.814824860968089633e-35
1.490696957005716250e+00,5.993784992268608169e-02,0.000000000000000000e+00
1.495173524444171731e+00,6.024912120654211944e-02,0.000000000000000000e+00
1.499650091882627434e+00,6.056178904083590886e-02,0.000000000000000000e+00
1.504126659321082915e+00,6.087239583333333565e-02,0.000000000000000000e+00
1.508603226759538618e+00,6.087239583333333565e-02,0.000000000000000000e+00
1.513079794197994099e+00,6.087239583333333565e-02,0.000000000000000000e+00
1.517556361636449802e+00,6.087239583333333565e-02,0.000000000000000000e+00
1.522032929074905505e+00,6.087239583333333565e-02,0.000000000000000000e+00
1.526509496513360986e+00,6.101889448181196940e-02,0.000000000000000000e+00
1.530986063951816689e+00,6.118020483778575935e-02,0.000000000000000000e+00
1.535462631390272170e+00,6.134223892916311482e-02,4.814824860968089633e-35
1.539939198828727873e+00,6.150500000305696158e-02,4.814824860968089633e-35
1.544415766267183354e+00,6.166849132114865517e-02,0.000000000000000000e+00
1.548892333705639057e+00,6.183271615975346330e-02,0.000000000000000000e+00
1.553368901144094538e+00,6.199767780988611754e-02,4.814824860968089633e-35
1.557845468582550241e+00,6.216337957732692709e-02,0.000000000000000000e+00
1.562322036021005944e+00,6.232982478268782323e-02,4.814824860968089633e-35
1.566798603459461425e+00,6.249701676147904200e-02,0.000000000000000000e+00
1.571275170897917128e+00,6.266495886417593197e-02,0.000000000000000000e+00
1.575751738336372609e+00,6.282958764480969793e-02,0.000000000000000000e+00
1.580228305774828312e+00,6.291431387587505253e-02,0.000000000000000000e+00
1.584704873213283793e+00,6.299942023983803874e-02,0.000000000000000000e+00
1.589181440651739496e+00,6.308490844220376870e-02,0.000000000000000000e+00
1.593658008090194977e+00,6.319051872559186545e-02,0.000000000000000000e+00
1.598134575528650680e+00,6.336303277824897884e-02,0.000000000000000000e+00
1.602611142967106383e+00,6.353632083284026233e-02,0.000000000000000000e+00
1.607087710405561864e+00,6.371038636200451744e-02,0.000000000000000000e+00
1.611564277844017568e+00,6.388523285396091600e-02,0.000000000000000000e+00
1.616040845282473049e+00,6.406086381257884710e-02,0.000000000000000000e+00
1.620517412720928752e+00,6.423728275744820804e-02,0.000000000000000000e+00
1.624993980159384233e+00,6.441449322394984800e-02,0.000000000000000000e+00
1.629470547597839936e+00,6.438343811833674435e-02,0.000000000000000000e+00
1.633947115036295417e+00,6.429403602862303335e-02,0.000000000000000000e+00
1.638423682474751120e+00,6.420423282729383063e-02,0.000000000000000000e+00
1.642900249913206823e+00,6.415475907055830096e-02,0.000000000000000000e+00
1.647376817351662304e+00,6.433598073359673986e-02,0.000000000000000000e+00
1.651853384790118007e+00,6.451801546615355820e-02,0.000000000000000000e+00
1.656329952228573488e+00,6.470086691614826413e-02,0.000000000000000000e+00
1.660806519667029191e+00,6.493748520513401012e-02,0.000000000000000000e+00
1.665283087105484672e+00,6.521422904638826679e-02,0.000000000000000000e+00
1.669759654543940375e+00,6.549221452717914060e-02,0.000000000000000000e+00
1.674236221982395856e+00,6.576062129497199649e-02,0.000000000000000000e+00
1.678712789420851559e+00,6.585411646066731406e-02,0.000000000000000000e+00
1.683189356859307262e+00,6.594803110198198259e-02,0.000000000000000000e+00
1.687665924297762743e+00,6.604236710093623619e-02,0.000000000000000000e+00
1.692142491736218446e+00,6.630631789197680148e-02,0.000000000000000000e+00
1.696619059174673927e+00,6.668705546840711373e-02,0.000000000000000000e+00
1.701095626613129630e+00,6.706950126289869252e-02,0.000000000000000000e+00
1.705572194051585111e+00,6.736509989011338351e-02,0.000000000000000000e+00
1.710048761490040814e+00,6.726862857579220256e-02,0.000000000000000000e+00
1.714525328928496295e+00,6.717172443305660656e-02,0.000000000000000000e+00
1.719001896366951998e+00,6.707438551997765841e-02,0.000000000000000000e+00
1.723478463805407701e+00,6.705729166666667129e-02,0.000000000000000000e+00
1.727955031243863182e+00,6.705729166666667129e-02,0.000000000000000000e+00
1.732431598682318885e+00,6.705729166666667129e-02,0.000000000000000000e+00
1.736908166120774366e+00,6.721067510701336789e-02,0.000000000000000000e+00
1.741384733559230069e+00,6.750930170714747325e-02,0.000000000000000000e+00
1.745861300997685550e+00,6.780926812605307663e-02,0.000000000000000000e+00
1.750337868436141253e+00,6.813615577772989818e-02,0.000000000000000000e+00
1.754814435874596734e+00,6.853970793389030369e-02,0.000000000000000000e+00
1.759291003313052437e+00,6.894507066805638518e-02,0.000000000000000000e+00
1.763767570751508140e+00,6.932370154732143963e-02,0.000000000000000000e+00
1.768244138189963621e+00,6.901694532483128308e-02,0.000000000000000000e+00
1.772720705628419324e+00,6.870881280918778033e-02,0.000000000000000000e+00
1.777197273066874805e+00,6.839929782551103232e-02,0.000000000000000000e+00
1.781673840505330508e+00,6.835937500000000000e-02,0.000000000000000000e+00
1.786150407943785989e+00,6.835937500000000000e-02,0.000000000000000000e+00
1.790626975382241692e+00,6.835937500000000000e-02,0.000000000000000000e+00
1.795103542820697173e+00,6.875191459898277735e-02,0.000000000000000000e+00
1.799580110259152876e+00,6.927944946740340060e-02,0.000000000000000000e+00
1.804056677697608579e+00,6.980935117494357911e-02,0.000000000000000000e+00
1.808533245136064060e+00,7.012883963626757866e-02,0.000000000000000000e+00
1.813009812574519763e+00,7.034270655251549653e-02,0.000000000000000000e+00
1.817486380012975244e+00,7.055753300454778443e-02,0.000000000000000000e+00
1.821962947451430948e+00,7.084097452946308549e-02,0.000000000000000000e+00
1.826439514889886429e+00,7.116611221658648845e-02,0.000000000000000000e+00
1.830916082328342132e+00,7.149270866718353268e-02,0.000000000000000000e+00
1.835392649766797613e+00,7.168331236427077924e-02,0.000000000000000000e+00
1.839869217205253316e+00,7.179315691146512246e-02,0.000000000000000000e+00
1.844345784643709019e+00,7.190349428745038129e-02,0.000000000000000000e+00
1.848822352082164500e+00,7.201432670335328190e-02,0.000000000000000000e+00
1.853298919520620203e+00,7.212565638022107317e-02,0.000000000000000000e+00
1.857775486959075684e+00,7.223748554906586627e-02,0.000000000000000000e+00
1.862252054397531387e+00,7.243400790181904469e-02,0.000000000000000000e+00
1.866728621835986868e+00,7.265967767365681673e-02,0.000000000000000000e+00
1.871205189274442571e+00,7.288635993599723584e-02,0.000000000000000000e+00
1.875681756712898052e+00,7.291666666666667129e-02,0.000000000000000000e+00
1.880158324151353755e+00,7.291666666666667129e-02,0.000000000000000000e+00
1.884634891589809458e+00,7.292148552778567050e-02,0.000000000000000000e+00
1.889111459028264939e+00,7.315226338282600216e-02,0.000000000000000000e+00
1.893588026466720642e+00,7.338407664630650085e-02,0.000000000000000000e+00
1.898064593905176123e+00,7.364154077887274941e-02,0.000000000000000000e+00
1.902541161343631826e+00,7.399238783527364860e-02,0.000000000000000000e+00
1.907017728782087307e+00,7.434480900286181970e-02,0.000000000000000000e+00
1.911494296220543010e+00,7.449275732976175235e-02,0.000000000000000000e+00
1.915970863658998491e+00,7.437422712680132053e-02,0.000000000000000000e+00
1.920447431097454194e+00,7.425516512596741503e-02,0.000000000000000000e+00
1.924923998535909897e+00,7.438511211741102858e-02,0.000000000000000000e+00
1.929400565974365378e+00,7.462537764777570082e-02,0.000000000000000000e+00
1.933877133412821081e+00,7.486672115400583305e-02,0.000000000000000000e+00
1.938353700851276562e+00,7.486979166666667129e-02,0.000000000000000000e+00
1.942830268289732265e+00,7.486979166666667129e-02,0.000000000000000000e+00
1.947306835728187746e+00,7.486979166666667129e-02,0.000000000000000000e+00
1.951783403166643449e+00,7.486979166666667129e-02,0.000000000000000000e+00
1.956259970605098930e+00,7.486979166666667129e-02,0.000000000000000000e+00
1.960736538043554633e+00,7.511851724183286894e-02,0.000000000000000000e+00
1.965213105482010336e+00,7.549205621161410307e-02,0.000000000000000000e+00
1.969689672920465817e+00,7.585332647850173693e-02,0.000000000000000000e+00
1.974166240358921520e+00,7.597895925534316197e-02,0.000000000000000000e+00
1.978642807797377001e+00,7.610515569648189371e-02,0.000000000000000000e+00
1.983119375235832704e+00,7.635200499256641904e-02,0.000000000000000000e+00
1.987595942674288185e+00,7.673399909624309401e-02,0.000000000000000000e+00
1.992072510112743888e+00,7.711770705551898586e-02,0.000000000000000000e+00
1.996549077551199369e+00,7.714843750000000000e-02,0.000000000000000000e+00
2.001025644989654850e+00,7.714843750000000000e-02,0.000000000000000000e+00
2.005502212428110553e+00,7.719983454449211302e-02,0.000000000000000000e+00
2.009978779866566256e+00,7.733004808493315618e-02,0.000000000000000000e+00
2.014455347305021959e+00,7.746084584173575094e-02,0.000000000000000000e+00
2.018931914743477662e+00,7.759223043604630832e-02,0.000000000000000000e+00
2.023408482181932921e+00,7.772420450077129062e-02,0.000000000000000000e+00
2.027885049620388624e+00,7.808593673648332734e-02,0.000000000000000000e+00
2.032361617058844327e+00,7.875174149437086379e-02,0.000000000000000000e+00
2.036838184497300031e+00,7.942053345337302117e-02,0.000000000000000000e+00
2.041314751935755289e+00,7.942708333333332871e-02,0.000000000000000000e+00
2.045791319374210993e+00,7.942708333333332871e-02,0.000000000000000000e+00
2.050267886812666696e+00,7.927097158860346715e-02,0.000000000000000000e+00
2.054744454251122399e+00,7.899862143262174896e-02,0.000000000000000000e+00
2.059221021689578102e+00,7.890352245877940707e-02,0.000000000000000000e+00
2.063697589128033361e+00,7.959052118857488922e-02,0.000000000000000000e+00
2.068174156566489064e+00,8.028060220840674277e-02,0.000000000000000000e+00
2.072650724004944767e+00,8.040364583333332871e-02,0.000000000000000000e+00
2.077127291443400470e+00,8.040364583333332871e-02,0.000000000000000000e+00
2.081603858881855729e+00,8.060658239856453855e-02,0.000000000000000000e+00
2.086080426320311432e+00,8.102811185371451563e-02,0.000000000000000000e+00
2.090556993758767135e+00,8.142775780701773380e-02,0.000000000000000000e+00
2.095033561197222838e+00,8.171130474725779580e-02,0.000000000000000000e+00
2.099510128635678541e+00,8.199612384983355484e-02,0.000000000000000000e+00
2.103986696074133800e+00,8.203125000000000000e-02,0.000000000000000000e+00
2.108463263512589503e+00,8.203125000000000000e-02,0.000000000000000000e+00
2.112939830951045206e+00,8.203125000000000000e-02,0.000000000000000000e+00
2.117416398389500909e+00,8.203125000000000000e-02,0.000000000000000000e+00
2.121892965827956168e+00,8.208433456606929746e-02,0.000000000000000000e+00
2.126369533266411871e+00,8.223062098522944396e-02,0.000000000000000000e+00
2.130846100704867574e+00,8.241914953342745209e-02,0.000000000000000000e+00
2.135322668143323277e+00,8.286195559881971706e-02,0.000000000000000000e+00
2.139799235581778980e+00,8.330674835889449736e-02,0.000000000000000000e+00
2.144275803020234239e+00,8.333333333333332871e-02,0.000000000000000000e+00
2.148752370458689942e+00,8.333333333333332871e-02,0.000000000000000000e+00
2.153228937897145645e+00,8.367657364243824558e-02,0.000000000000000000e+00
2.157705505335601348e+00,8.412940271714276774e-02,0.000000000000000000e+00
2.162182072774056607e+00,8.449280758163493776e-02,0.000000000000000000e+00
2.166658640212512310e+00,8.479740859353461502e-02,0.000000000000000000e+00
2.171135207650968013e+00,8.488971813549252288e-02,0.000000000000000000e+00
2.175611775089423716e+00,8.473604794021380449e-02,0.000000000000000000e+00
2.180088342527879419e+00,8.474287342421293889e-02,0.000000000000000000e+00
2.184564909966334678e+00,8.505297782957553510e-02,0.000000000000000000e+00
2.189041477404790381e+00,8.536447355005624682e-02,0.000000000000000000e+00
2.193518044843246084e+00,8.567736682793256064e-02,0.000000000000000000e+00
2.197994612281701787e+00,8.596458196674432173e-02,0.000000000000000000e+00
2.202471179720157046e+00,8.612243558257039189e-02,0.000000000000000000e+00
2.206947747158612749e+00,8.628099742478202716e-02,0.000000000000000000e+00
2.211424314597068452e+00,8.644027067090925831e-02,0.000000000000000000e+00
2.215900882035524155e+00,8.661197535881030862e-02,0.000000000000000000e+00
2.220377449473979858e+00,8.693338664608611654e-02,0.000000000000000000e+00
2.224854016912435117e+00,8.724791165564749207e-02,0.000000000000000000e+00
2.229330584350890820e+00,8.741006257882540098e-02,0.000000000000000000e+00
2.233807151789346523e+00,8.758861469275951162e-02,0.000000000000000000e+00
2.238283719227802226e+00,8.807944229455848262e-02,0.000000000000000000e+00
2.242760286666257485e+00,8.853139820736473375e-02,0.000000000000000000e+00
2.247236854104713188e+00,8.836631761456732737e-02,0.000000000000000000e+00
2.251713421543168892e+00,8.826309422089324841e-02,0.000000000000000000e+00
2.256189988981624595e+00,8.876278987404349896e-02,0.000000000000000000e+00
2.260666556420080298e+00,8.916870195683516964e-02,0.000000000000000000e+00
2.265143123858535557e+00,8.900063876247123196e-02,0.000000000000000000e+00
2.269619691296991260e+00,8.890255346459612074e-02,0.000000000000000000e+00
2.274096258735446963e+00,8.907212810741169107e-02,0.000000000000000000e+00
2.278572826173902666e+00,8.914295310246800330e-02,0.000000000000000000e+00
2.283049393612357925e+00,8.897185341823997395e-02,0.000000000000000000e+00
2.287525961050813628e+00,8.913599318885472023e-02,0.000000000000000000e+00
2.292002528489269331e+00,8.982654695224434604e-02,0.000000000000000000e+00
2.296479095927725034e+00,8.999380677215401692e-02,0.000000000000000000e+00
2.300955663366180737e+00,8.964542470011581388e-02,0.000000000000000000e+00
2.305432230804635996e+00,8.996372834741060698e-02,0.000000000000000000e+00
2.309908798243091699e+00,9.066675872420200399e-02,0.000000000000000000e+00
2.314385365681547402e+00,9.095847020466324429e-02,0.000000000000000000e+00
2.318861933120003105e+00,9.113580844562087224e-02,0.000000000000000000e+00
2.323338500558458364e+00,9.148205133211999296e-02,0.000000000000000000e+00
2.327815067996914067e+00,9.171078992375288064e-02,0.000000000000000000e+00
2.332291635435369770e+00,9.099184630510664951e-02,0.000000000000000000e+00
2.336768202873825473e+00,9.071990626091899768e-02,0.000000000000000000e+00
2.341244770312281176e+00,9.144531557970451974e-02,0.000000000000000000e+00
2.345721337750736435e+00,9.226825565195090340e-02,0.000000000000000000e+00
2.350197905189192138e+00,9.318317211085858087e-02,0.000000000000000000e+00
2.354674472627647841e+00,9.274676489733801876e-02,0.000000000000000000e+00
2.359151040066103544e+00,9.182362028907013751e-02,0.000000000000000000e+00
2.363627607504558803e+00,9.233719966111601785e-02,0.000000000000000000e+00
2.368104174943014506e+00,9.285519097652694676e-02,0.000000000000000000e+00
2.372580742381470209e+00,9.322944129141556846e-02,0.000000000000000000e+00
2.377057309819925912e+00,9.342447916666667129e-02,0.000000000000000000e+00
2.381533877258381615e+00,9.342447916666667129e-02,0.000000000000000000e+00
2.386010444696836874e+00,9.385464353323454134e-02,0.000000000000000000e+00
2.390487012135292577e+00,9.440941500576768841e-02,0.000000000000000000e+00
2.394963579573748280e+00,9.460077578088349481e-02,0.000000000000000000e+00
2.399440147012203983e+00,9.459369726863885164e-02,0.000000000000000000e+00
2.403916714450659242e+00,9.420753377565062314e-02,0.000000000000000000e+00
2.408393281889114945e+00,9.458728705865648845e-02,0.000000000000000000e+00
2.412869849327570648e+00,9.536655983922845414e-02,0.000000000000000000e+00
2.417346416766026351e+00,9.576346653673288578e-02,0.000000000000000000e+00
2.421822984204482054e+00,9.609262644528773767e-02,0.000000000000000000e+00
2.426299551642937313e+00,9.629007863811128720e-02,0.000000000000000000e+00
2.430776119081393016e+00,9.608566655923120314e-02,0.000000000000000000e+00
2.435252686519848719e+00,9.575086800044407820e-02,0.000000000000000000e+00
2.439729253958304422e+00,9.695159881787779321e-02,0.000000000000000000e+00
2.444205821396759681e+00,9.765625000000000000e-02,0.000000000000000000e+00
2.448682388835215384e+00,9.765625000000000000e-02,0.000000000000000000e+00
2.453158956273671087e+00,9.830747417930396637e-02,0.000000000000000000e+00
2.457635523712126790e+00,9.879424243446421894e-02,0.000000000000000000e+00
2.462112091150582494e+00,9.797563602483723433e-02,0.000000000000000000e+00
2.466588658589037752e+00,9.828486643267057843e-02,0.000000000000000000e+00
2.471065226027493456e+00,9.926377049915947881e-02,0.000000000000000000e+00
2.475541793465949159e+00,9.864151484746726262e-02,0.000000000000000000e+00
2.480018360904404862e+00,9.850117452299271548e-02,0.000000000000000000e+00
2.484494928342860121e+00,9.891974239275548586e-02,0.000000000000000000e+00
2.488971495781315824e+00,9.914926077169575191e-02,0.000000000000000000e+00
2.493448063219771527e+00,9.928385416666667129e-02,0.000000000000000000e+00
2.497924630658227230e+00,9.928385416666667129e-02,0.000000000000000000e+00
2.502401198096682933e+00,9.981254585530090206e-02,0.000000000000000000e+00
2.506877765535138192e+00,1.001956858159367136e-01,0.000000000000000000e+00
2.511354332973593895e+00,9.998070446711089521e-02,0.000000000000000000e+00
2.515830900412049598e+00,1.002751703350299450e-01,1.925929944387235853e-34
2.520307467850505301e+00,1.008320621617175422e-01,0.000000000000000000e+00
2.524784035288960560e+00,1.017036139941460277e-01,0.000000000000000000e+00
2.529260602727416263e+00,1.017152570084232516e-01,1.925929944387235853e-34
2.533737170165871966e+00,1.015625000000000000e-01,0.000000000000000000e+00
2.538213737604327669e+00,1.015625000000000000e-01,0.000000000000000000e+00
2.542690305042783372e+00,1.013782718195843646e-01,0.000000000000000000e+00
2.547166872481238631e+00,1.014815609028242721e-01,0.000000000000000000e+00
2.551643439919694334e+00,1.021530197104960347e-01,1.925929944387235853e-34
2.556120007358150037e+00,1.024181914733627019e-01,1.925929944387235853e-34
2.560596574796605740e+00,1.025390625000000000e-01,0.000000000000000000e+00
2.565073142235060999e+00,1.025453488345987318e-01,1.925929944387235853e-34
2.569549709673516702e+00,1.027732123086123328e-01,1.925929944387235853e-34
2.574026277111972405e+00,1.028645833333333287e-01,0.000000000000000000e+00
2.578502844550428108e+00,1.029483966835103709e-01,0.000000000000000000e+00
2.582979411988883811e+00,1.034102851901291531e-01,1.925929944387235853e-34
2.587455979427339070e+00,1.031570039932461214e-01,0.000000000000000000e+00
2.591932546865794773e+00,1.030382050976819813e-01,0.000000000000000000e+00
2.596409114304250476e+00,1.035063384689255822e-01,0.000000000000000000e+00
2.600885681742706179e+00,1.035156250000000000e-01,0.000000000000000000e+00
2.605362249181161438e+00,1.039389984291580610e-01,1.925929944387235853e-34
2.609838816619617141e+00,1.047563623858209503e-01,1.925929944387235853e-34
2.614315384058072844e+00,1.059478408695473384e-01,0.000000000000000000e+00
2.618791951496528547e+00,1.057098423160127698e-01,0.000000000000000000e+00
2.623268518934984250e+00,1.059483204461876688e-01,0.000000000000000000e+00
2.627745086373439509e+00,1.067349440324456833e-01,1.925929944387235853e-34
2.632221653811895212e+00,1.064923429167146385e-01,1.925929944387235853e-34
2.636698221250350915e+00,1.066419716537243823e-01,0.000000000000000000e+00
2.641174788688806618e+00,1.066549121043319365e-01,0.000000000000000000e+00
2.645651356127261877e+00,1.064815940478231610e-01,1.925929944387235853e-34
2.650127923565717580e+00,1.067285783709049918e-01,0.000000000000000000e+00
2.654604491004173283e+00,1.075941832576108315e-01,0.000000000000000000e+00
2.659081058442628986e+00,1.079433944833215059e-01,0.000000000000000000e+00
2.663557625881084689e+00,1.079646957202690105e-01,0.000000000000000000e+00
2.668034193319539948e+00,1.089704826172397389e-01,0.000000000000000000e+00
2.672510760757995651e+00,1.081181762533831581e-01,0.000000000000000000e+00
2.676987328196451355e+00,1.079084087969552491e-01,0.000000000000000000e+00
2.681463895634907058e+00,1.082535936388879794e-01,0.000000000000000000e+00
2.685940463073362316e+00,1.087031509305044219e-01,0.000000000000000000e+00
2.690417030511818020e+00,1.084460126562681592e-01,1.925929944387235853e-34
2.694893597950273723e+00,1.088198710902477523e-01,1.925929944387235853e-34
2.699370165388729426e+00,1.093387726995245501e-01,1.925929944387235853e-34
2.703846732827185129e+00,1.097802616236271955e-01,0.000000000000000000e+00
2.708323300265640388e+00,1.100260416666666713e-01,0.000000000000000000e+00
2.712799867704096091e+00,1.100260416666666713e-01,0.000000000000000000e+00
2.717276435142551794e+00,1.102436220209208201e-01,0.000000000000000000e+00
2.721753002581007497e+00,1.095646472519398590e-01,0.000000000000000000e+00
2.726229570019462756e+00,1.088223344794399389e-01,1.925929944387235853e-34
2.730706137457918459e+00,1.091711741204498265e-01,1.925929944387235853e-34
2.735182704896374162e+00,1.099779064563486813e-01,0.000000000000000000e+00
2.739659272334829865e+00,1.105341860751212490e-01,0.000000000000000000e+00
2.744135839773285568e+00,1.110768444413211542e-01,0.000000000000000000e+00
2.748612407211740827e+00,1.104466875007216187e-01,0.000000000000000000e+00
2.753088974650196530e+00,1.094701547536326147e-01,1.925929944387235853e-34
2.757565542088652233e+00,1.098790470393537222e-01,0.000000000000000000e+00
2.762042109527107936e+00,1.109839727841237245e-01,0.000000000000000000e+00
2.766518676965563195e+00,1.107297912355309916e-01,1.925929944387235853e-34
2.770995244404018898e+00,1.106770833333333287e-01,0.000000000000000000e+00
2.775471811842474601e+00,1.115793488653775006e-01,0.000000000000000000e+00
2.779948379280930304e+00,1.123046875000000000e-01,0.000000000000000000e+00
2.784424946719386007e+00,1.123978051941248724e-01,1.925929944387235853e-34
2.788901514157841266e+00,1.126815565808445274e-01,1.925929944387235853e-34
2.793378081596296969e+00,1.129882848081766589e-01,1.925929944387235853e-34
2.797854649034752672e+00,1.138471945813757519e-01,0.000000000000000000e+00
2.802331216473208375e+00,1.136730695751946713e-01,0.000000000000000000e+00
2.806807783911663634e+00,1.133841914966198655e-01,0.000000000000000000e+00
2.811284351350119337e+00,1.134684826629878823e-01,0.000000000000000000e+00
2.815760918788575040e+00,1.143727102598095513e-01,0.000000000000000000e+00
2.820237486227030743e+00,1.153548258447252006e-01,0.000000000000000000e+00
2.824714053665486446e+00,1.160050328762035621e-01,0.000000000000000000e+00
2.829190621103941705e+00,1.170696530590754209e-01,0.000000000000000000e+00
2.833667188542397408e+00,1.165364583333333287e-01,0.000000000000000000e+00
2.838143755980853111e+00,1.165310627429944346e-01,0.000000000000000000e+00
2.842620323419308814e+00,1.159322407108344527e-01,0.000000000000000000e+00
2.847096890857764073e+00,1.161627589987966058e-01,1.925929944387235853e-34
2.851573458296219776e+00,1.164648627181681384e-01,0.000000000000000000e+00
2.856050025734675479e+00,1.163045948099045435e-01,1.925929944387235853e-34
2.860526593173131182e+00,1.170555908165552828e-01,0.000000000000000000e+00
2.865003160611586885e+00,1.175130208333333287e-01,0.000000000000000000e+00
2.869479728050042144e+00,1.169914051232618241e-01,0.000000000000000000e+00
2.873956295488497847e+00,1.171656302182525061e-01,0.000000000000000000e+00
2.878432862926953550e+00,1.178385416666666713e-01,0.000000000000000000e+00
2.882909430365409253e+00,1.179668412907915326e-01,1.925929944387235853e-34
2.887385997803864512e+00,1.179322671503951064e-01,0.000000000000000000e+00
2.891862565242320215e+00,1.179326230947924242e-01,0.000000000000000000e+00
2.896339132680775919e+00,1.183385311728186312e-01,1.925929944387235853e-34
2.900815700119231622e+00,1.171875000000000000e-01,0.000000000000000000e+00
2.905292267557686881e+00,1.173483028949180024e-01,1.925929944387235853e-34
2.909768834996142584e+00,1.180638026983511918e-01,0.000000000000000000e+00
2.914245402434598287e+00,1.188151041666666713e-01,0.000000000000000000e+00
2.918721969873053990e+00,1.187463296680721508e-01,0.000000000000000000e+00
2.923198537311509693e+00,1.183540046459391482e-01,0.000000000000000000e+00
2.927675104749964952e+00,1.176337609127674766e-01,1.925929944387235853e-34
2.932151672188420655e+00,1.171427541833698766e-01,0.000000000000000000e+00
2.936628239626876358e+00,1.180904660855915250e-01,1.925929944387235853e-34
2.941104807065332061e+00,1.176815920196218890e-01,0.000000000000000000e+00
2.945581374503787320e+00,1.173571712052315918e-01,0.000000000000000000e+00
